Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
19:56:04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19:56:06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:56:08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19:56:10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:56:20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:56:35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:56:50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:56:52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19:56:54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:57:04,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19:57:09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:57:29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:57:49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19:58:39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:58:49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:58:59,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19:59:01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:59:11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19:59:13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:59:23,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19:59:25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:59:55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00:26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20:00:28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00:38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:00:40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:01:20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:01:22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:01:32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:01:34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:02:04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:02:06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:02:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
