Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
18:45:01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:45:31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:45:41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:46:41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:46:51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:49:21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:49:31,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:50:01,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18:51:01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:51:31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:51:41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:51:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
